2021-12-26 14:06:07.371 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:33508
2021-12-26 14:06:07.371 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:33656
2021-12-26 14:06:07.372 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:33712
2021-12-26 14:06:07.372 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:33749
2021-12-26 14:06:07.372 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:33800
2021-12-26 14:06:08.026 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:18669
2021-12-26 14:06:08.027 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:18694
2021-12-26 14:06:08.027 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:19318
2021-12-26 14:06:08.028 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:19515
2021-12-26 14:06:08.028 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:31518
2021-12-26 14:06:08.029 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:31566
2021-12-26 14:06:08.029 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:31584
2021-12-26 14:06:08.054 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:31676
2021-12-26 14:06:08.055 INFO  [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] com.example.logserver.consumer.LoginHistoryConsumer.receiveViewHistory(17) - id:100000,queried:31953
